"StartDate","EndDate","Status","IPAddress","Progress","Duration","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","LOIYES","RESID","AGE18","CANBIKE","ROUND_TCIRC","ROUND_ROUND","ROUND_MINIR","ROUND_UTURN","ROUND_DK","ROUND_DO_TCIRC","ROUND_DO_ROUND","ROUND_DO_MINIR","ROUND_DO_UTURN","ROUND_DO_DK","MODEUSE1_WALK","MODEUSE1_BIKE","MODEUSE1_DRIV","MODEUSE1_PASS","MODEUSE1_TRAN","MODEUSE2_WALK","MODEUSE2_BIKE","MODEUSE2_DRIV","MODEUSE2_PASS","MODEUSE2_TRAN","MODEROUND_WALK","MODEROUND_BIKE","MODEROUND_DRIV","MODEROUTE_WALK","MODEROUTE_BIKE","MODEROUTE_DRIV","ROUNDMODE","E02","E02_DO_1","E02_DO_2","E08","E08_DO_1","E08_DO_2","E11","E11_DO_1","E11_DO_2","E12","E12_DO_1","E12_DO_2","E17","E17_DO_1","E17_DO_2","E20","E20_DO_1","E20_DO_2","E01","E01_DO_1","E01_DO_2","E03","E03_DO_1","E03_DO_2","E10","E10_DO_1","E10_DO_2","E13","E13_DO_1","E13_DO_2","E14","E14_DO_1","E14_DO_2","E18","E18_DO_1","E18_DO_2","E04","E04_DO_1","E04_DO_2","E07","E07_DO_1","E07_DO_2","E09","E09_DO_1","E09_DO_2","E16","E16_DO_1","E16_DO_2","E19","E19_DO_1","E19_DO_2","E22","E22_DO_1","E22_DO_2","SUPCOMFALL","SUPCOMF_ENTR","SUPCOMF_CIRC","SUPCOMF_EXIT","SUPCOMF_SIDE","SUPCOMF_CROS","SUPTH1","LPOSTH","DRCOMFALL","DRCOMF_ENTR","DRCOMF_CIRC","DRCOMF_EXIT","DRBIKEPOS","CRASH_HIT","CRASH_NHIT","CRASH_NO","CRLOC_ENTR","CRLOC_CIRCENTR","CRLOC_CIRCEXIT","CRLOC_EXIT","CRLOC_SIDE","CRLOC_CROS","CRLOC_OTHR","CRLOC_TEXT","CRCOMM","BTRANS","BREC","BMORE","BWHYY_EXER","BWHYY_OUTS","BWHYY_ENVR","BWHYY_COST","BWHYY_PARK","BWHYY_FAST","BWHYY_OTHR","BWHYY_TEXT","BWHYY_DO_EXER","BWHYY_DO_OUTS","BWHYY_DO_ENVR","BWHYY_DO_COST","BWHYY_DO_PARK","BWHYY_DO_FAST","BWHYY_DO_OTHR","BWHYN_SAFC","BWHYN_SAFT","BWHYN_NOBI","BWHYN_VEHI","BWHYN_WEAT","BWHYN_DIST","BWHYN_BFEW","BWHYN_CARY","BWHYN_OMOD","BWHYN_OTHR","BWHYN_TEXT","BWHYN_DO_SAFC","BWHYN_DO_SAFT","BWHYN_DO_NOBI","BWHYN_DO_VEHI","BWHYN_DO_WEAT","BWHYN_DO_DIST","BWHYN_DO_BFEW","BWHYN_DO_CARY","BWHYN_DO_OMOD","BWHYN_DO_OTHR","BC_TRAIL","BC_RESID1","BC_RESID2","BC_MAJOR1","BC_MAJOR2","BC_MAJOR3","ATT_WALK","ATT_BIKE","ATT_DRIVE","ATT_BIKESAFE","ATT_DRIVESAFE","HELMET","SEATBELT","HLOC_CIT","HLOC_STA","HLOC_ZIP","HHINC","BIKES","CARS","ADULT","CHILD","AGE","GEND","GEND_TEXT","RACE_WHIT","RACE_HISP","RACE_ASIA","RACE_BLAC","RACE_AIAN","RACE_NHPI","RACE_SD","RACE_NA","RACE_TEXT","EDUC","STUD","WORK","COMMENTS","DRAW","EMAIL","EB1","EB2","EB3","EB1_DO_E08","EB1_DO_E20","EB1_DO_E02","EB1_DO_E17","EB1_DO_E11","EB1_DO_E12","EB2_DO_E10","EB2_DO_E03","EB2_DO_E18","EB2_DO_E13","EB2_DO_E14","EB2_DO_E01","EB3_DO_E22","EB3_DO_E19","EB3_DO_E09","EB3_DO_E16","EB3_DO_E04","EB3_DO_E07","S_DO_S20","S_DO_S21","S_DO_QDRIVE2","S_DO_S16","S_DO_S17","S_DO_SUPTH1","S_DO_S18","S_DO_DRBIKEPOS","S_DO_S19","S_DO_SUPCOMF","S_DO_S12","S_DO_S13","S_DO_SUPCOMFALL","S_DO_QSUPBIKE1","S_DO_S14","S_DO_QDRIVE1","S_DO_QSUPBIKE2","S_DO_S15","S_DO_S10","S_DO_S11","S_DO_QSUP","S_DO_S09","S_DO_LPOSTH","S_DO_DRCOMFALL","S_DO_S05","S_DO_S06","S_DO_S07","S_DO_S08","S_DO_S01","S_DO_DRCOMF","S_DO_S02","S_DO_S03","S_DO_S04","btype"
2020-09-22 21:14:33,2020-09-22 21:33:53,0,NA,100,1159,1,2020-09-22 21:33:53,"R_2aAYhdtcv2wWhqN",NA,NA,NA,NA,NA,NA,"anonymous","EN","Accept","Yes","Yes","Able_K",FALSE,TRUE,FALSE,FALSE,FALSE,2,4,3,1,5,"Almost every day","Almost every day","1-3 days per week","1-3 days per week","Less than once a month","4-6 days per week","4-6 days per week","4-6 days per week","1-3 days per week","Less than once a month","Often","Often","Often","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Right","Left","1","Right","Left","2","Left","Right","1","Right","Left","2","Right","Left","2","Left","Right","Somewhat comfortable","Somewhat comfortable","Somewhat comfortable","Somewhat comfortable","Very uncomfortable","Very uncomfortable","TravelLane","Center","Somewhat comfortable","Somewhat comfortable","Somewhat comfortable","Somewhat comfortable","Center",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"In the last week","In the last week","Strongly agree",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,6,2,1,3,5,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,6,3,2,9,5,4,1,8,7,10,"Very comfortable","Very comfortable","Somewhat uncomfortable","Somewhat comfortable","Very comfortable","Somewhat comfortable","Strongly agree","Strongly agree","Somewhat disagree","Somewhat disagree","Somewhat disagree",100,100,NA,"UT","84105","150_999","5+","2","2","2","45_54","Male",NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BachAs","Yes","Yes",NA,"Yes",NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,4,1,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,11,FALSE,5,FALSE,FALSE,4,3,TRUE,8,FALSE,FALSE,FALSE,FALSE,1,FALSE,7,9,FALSE,FALSE,FALSE,FALSE,FALSE,10,FALSE,FALSE,FALSE,"Enthused and confident"
2020-09-22 21:35:21,2020-09-22 21:50:20,0,NA,100,899,1,2020-09-22 21:50:20,"R_3sB2ZZZ7KZRiDM0",NA,NA,NA,NA,NA,NA,"anonymous","EN","Accept","Yes","Yes","Able_K",FALSE,TRUE,FALSE,FALSE,FALSE,3,4,2,1,5,"1-3 days per week","1-3 days per month","1-3 days per week","1-3 days per month","Never","1-3 days per week","4-6 days per week","1-3 days per month","1-3 days per month","Less than once a month","Never","Sometimes","Often","No","No","Yes_Prefer","No","2","Left","Right","1","Left","Right","2","Left","Right","2","Left","Right","1","Left","Right","2","Left","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very comfortable","Somewhat comfortable","Very comfortable","Very comfortable","Very uncomfortable","Very uncomfortable","TravelLane","Center","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Center",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"In the last month","In the last week","Strongly agree",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,2,4,3,6,5,7,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,4,2,8,3,5,9,1,6,7,10,"Very comfortable","Very comfortable","Somewhat comfortable","Very uncomfortable","Somewhat comfortable","Somewhat comfortable","Somewhat agree","Strongly agree","Somewhat agree","Somewhat disagree","Somewhat disagree",100,100,NA,"WA","98087","150_999","5+","2","1","0","55_64","Male",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"BachAs","No","No",NA,"Yes",NA,TRUE,FALSE,FALSE,5,1,6,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,6,FALSE,11,FALSE,5,FALSE,FALSE,4,3,FALSE,8,FALSE,FALSE,FALSE,FALSE,1,FALSE,7,9,FALSE,FALSE,FALSE,FALSE,FALSE,10,FALSE,FALSE,FALSE,"Interested but concerned"
2020-09-22 21:47:10,2020-09-22 21:59:13,0,NA,100,722,1,2020-09-22 21:59:13,"R_RxE2C26X7xfLjiN",NA,NA,NA,NA,NA,NA,"anonymous","EN","Accept","Yes","Yes","Able_K",TRUE,TRUE,FALSE,FALSE,FALSE,4,2,1,3,5,"1-3 days per week","4-6 days per week","1-3 days per month","1-3 days per month","Less than once a month","1-3 days per week","4-6 days per week","Less than once a month","Less than once a month","Less than once a month","Never","Always","Often","No","Yes_Prefer","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Right","Left","1","Left","Right","1","Right","Left","2","Right","Left","1","Right","Left","2","Right","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very comfortable","Somewhat comfortable","Somewhat comfortable","Somewhat comfortable","Very uncomfortable","Very uncomfortable","TravelLane","Left","Somewhat comfortable","Somewhat comfortable","Somewhat comfortable","Somewhat comfortable","Left",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"In the last week","In the last week","Strongly agree",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,2,3,4,5,1,6,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,2,9,1,8,7,4,3,6,10,"Very comfortable","Very comfortable","Very comfortable","Somewhat comfortable","Somewhat uncomfortable","Very uncomfortable","Strongly agree","Strongly agree","Somewhat disagree","Somewhat agree","Somewhat agree",100,100,NA,"WA","98310","075_099","3","2","1","0","65_74","Male",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"NA","No","No",NA,"No",NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1,4,2,3,5,6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,6,FALSE,12,FALSE,5,FALSE,FALSE,4,3,FALSE,8,FALSE,FALSE,FALSE,FALSE,1,FALSE,7,10,TRUE,FALSE,FALSE,FALSE,FALSE,11,FALSE,FALSE,FALSE,"Interested but concerned"
2020-09-22 21:44:55,2020-09-22 22:03:35,0,NA,100,1119,1,2020-09-22 22:03:35,"R_1K0VvYP42bjJ22h",NA,NA,NA,NA,NA,NA,"anonymous","EN","Accept","Yes","Yes","Able_K",FALSE,TRUE,FALSE,FALSE,FALSE,2,3,4,1,5,"1-3 days per week","4-6 days per week","4-6 days per week","Never","Never","1-3 days per week","4-6 days per week","4-6 days per week","Never","Never","Often","Always","Always","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Right","Left","1","Left","Right","2","Right","Left","1","Left","Right","1","Left","Right","1","Right","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat comfortable","Somewhat comfortable","Somewhat uncomfortable","Somewhat comfortable","Somewhat uncomfortable","Somewhat uncomfortable","TravelLane","Right","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Right",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"In the last year","In the last week","Somewhat agree",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,3,4,1,2,5,6,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,2,7,4,3,1,5,9,8,6,10,"Very comfortable","Very comfortable","Very comfortable","Somewhat comfortable","Very comfortable","Very comfortable","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat disagree",100,100,NA,"WA","99301","075_099","2","3","1","0","25_34","Male",NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BachAs","Yes","Yes",NA,"Yes",NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,5,1,3,6,2,4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,11,FALSE,5,FALSE,FALSE,4,3,FALSE,8,FALSE,FALSE,FALSE,FALSE,1,FALSE,7,9,FALSE,FALSE,FALSE,FALSE,FALSE,10,FALSE,FALSE,TRUE,"Enthused and confident"
2020-09-22 21:55:26,2020-09-22 22:08:03,0,NA,100,757,1,2020-09-22 22:08:04,"R_xf0rUMvNXYl7TrP",NA,NA,NA,NA,NA,NA,"anonymous","EN","Accept","Yes","Yes","Able_K",FALSE,TRUE,FALSE,FALSE,FALSE,1,3,2,4,5,"1-3 days per week","Almost every day","1-3 days per month","Never","Never","1-3 days per week","4-6 days per week","1-3 days per month","Less than once a month","1-3 days per month","Sometimes","Sometimes","Sometimes","No","Yes_Prefer","No","No","2","Right","Left","1","Right","Left","2","Right","Left","2","Right","Left","1","Right","Left","2","Right","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat uncomfortable","Somewhat uncomfortable","Somewhat comfortable","Somewhat uncomfortable","Somewhat uncomfortable","Somewhat uncomfortable","TravelLane","Right","Somewhat comfortable","Somewhat uncomfortable","Somewhat uncomfortable","Somewhat uncomfortable","Right",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"In the last week","In the last week","Somewhat disagree",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,1,3,2,6,4,5,7,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2,3,4,9,8,6,5,1,7,10,"Very comfortable","Somewhat comfortable","Very comfortable","Very uncomfortable","Somewhat uncomfortable","Somewhat comfortable","Strongly agree","Strongly agree","Somewhat disagree","Somewhat agree","Somewhat disagree",100,100,NA,"WI","53715","050_074","1","1","0","0","25_34","Female",NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"MastUp","No","Yes",NA,"Yes",NA,TRUE,FALSE,FALSE,2,3,1,5,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,11,FALSE,5,FALSE,FALSE,4,3,FALSE,8,FALSE,FALSE,FALSE,FALSE,1,FALSE,7,9,FALSE,FALSE,FALSE,FALSE,FALSE,10,FALSE,TRUE,FALSE,"Interested but concerned"
2020-09-22 22:04:12,2020-09-22 22:25:15,0,NA,100,1262,1,2020-09-22 22:25:15,"R_3I6mInXpqCVnBBC",NA,NA,NA,NA,NA,NA,"anonymous","EN","Accept","Yes","Yes","Able_K",TRUE,TRUE,TRUE,FALSE,FALSE,3,1,2,4,5,"Less than once a month","1-3 days per week","1-3 days per week","1-3 days per month","Never","Less than once a month","1-3 days per week","1-3 days per week","1-3 days per month","Never","Never","Often","Sometimes","No","Yes_Prefer","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Right","Left","1","Right","Left","2","Right","Left","1","Right","Left","2","Left","Right","2","Right","Left","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Very uncomfortable","Very uncomfortable","TravelLane","Center","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Center",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"In the last month","In the last week","Strongly agree",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"adrenaline",4,3,5,2,6,1,7,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"wildfire smoke",1,6,8,7,3,9,5,4,2,10,"Very comfortable","Very comfortable","Very comfortable","Somewhat uncomfortable","Very comfortable","Very uncomfortable","Strongly disagree","Strongly agree","Somewhat agree","Somewhat agree","Somewhat disagree",100,100,NA,"OR","97006","150_999","5+","1","1","0","35_44","Female",NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BachAs","No","No",NA,"No",NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,2,1,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,11,FALSE,5,FALSE,FALSE,4,3,FALSE,8,FALSE,FALSE,FALSE,FALSE,1,FALSE,7,9,FALSE,FALSE,TRUE,FALSE,FALSE,10,FALSE,FALSE,FALSE,"Enthused and confident"
2020-09-22 23:03:29,2020-09-22 23:19:58,0,NA,100,989,1,2020-09-22 23:19:59,"R_1OjGp9UEuSTVZHq",NA,NA,NA,NA,NA,NA,"anonymous","EN","Accept","Yes","Yes","Able_K",FALSE,TRUE,FALSE,FALSE,FALSE,1,4,3,2,5,"1-3 days per week","4-6 days per week","4-6 days per week","1-3 days per week","Never","1-3 days per week","1-3 days per month","4-6 days per week","1-3 days per month","1-3 days per week","Never","Sometimes","Sometimes","No","No","Yes_Prefer","No","2","Left","Right","1","Left","Right","2","Right","Left","2","Right","Left","1","Left","Right","2","Right","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat uncomfortable","Somewhat uncomfortable","Very uncomfortable","Somewhat comfortable","Somewhat uncomfortable","Somewhat uncomfortable","TravelLane","Right","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Right",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"In the last week","In the last week","Strongly agree",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,5,6,1,4,3,2,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,9,3,1,8,2,7,6,4,5,10,"Very comfortable","Very comfortable","Very comfortable","Somewhat comfortable","Very comfortable","Very comfortable","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","Somewhat agree",100,100,NA,"WA","98020","100_149","5+","3","1","2","45_54","Male",NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BachAs","No","Yes",NA,"Yes",NA,TRUE,FALSE,FALSE,4,3,5,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,11,FALSE,5,FALSE,FALSE,4,3,FALSE,8,FALSE,FALSE,FALSE,FALSE,1,FALSE,7,9,FALSE,TRUE,FALSE,FALSE,FALSE,10,FALSE,FALSE,FALSE,"Enthused and confident"
2020-09-22 23:18:38,2020-09-22 23:50:33,0,NA,100,1915,1,2020-09-22 23:50:33,"R_1C2CjY5GbdG1SnG",NA,NA,NA,NA,NA,NA,"anonymous","EN","Accept","Yes","Yes","Able_K",TRUE,FALSE,FALSE,FALSE,FALSE,3,4,2,1,5,"1-3 days per week","Less than once a month","Almost every day","Never","Never","1-3 days per month","1-3 days per week","Almost every day","Never","Never","Sometimes","Sometimes","Often","No","No","Yes_Prefer","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Right","Left","2","Right","Left","1","Right","Left","2","Right","Left","2","Right","Left","1","Left","Right","Somewhat comfortable","Very comfortable","Very comfortable","Very comfortable","Somewhat comfortable","Very uncomfortable","SideCrossWalk","Right","Very comfortable","Somewhat uncomfortable","Somewhat uncomfortable","Somewhat uncomfortable","NotInLane",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"In the last year","In the last year","Strongly agree",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,4,6,2,5,1,3,7,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,3,8,1,2,6,5,9,7,4,10,"Very comfortable","Somewhat comfortable","Very comfortable","Very uncomfortable","Somewhat uncomfortable","Very comfortable","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","Somewhat disagree",100,100,NA,"WA","98501","035_049","4","1","2","1","35_44","Female",NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BachAs","No","Yes",NA,"No",NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,3,1,6,TRUE,FALSE,FALSE,FALSE,FALSE,7,FALSE,12,FALSE,6,FALSE,FALSE,5,3,FALSE,9,TRUE,FALSE,FALSE,FALSE,1,FALSE,8,10,FALSE,FALSE,FALSE,FALSE,FALSE,11,FALSE,FALSE,FALSE,"Interested but concerned"
2020-09-23 07:21:28,2020-09-23 07:33:02,0,NA,100,694,1,2020-09-23 07:33:03,"R_3kGk75S7f7PmDNz",NA,NA,NA,NA,NA,NA,"anonymous","EN","Accept","Yes","Yes","Able_K",TRUE,TRUE,FALSE,FALSE,FALSE,1,3,2,4,5,"Never","1-3 days per week","1-3 days per week","1-3 days per week","Never","Never","1-3 days per week","1-3 days per week","1-3 days per week","Never",NA,"Often","Often",NA,"No","No","Yes_SomeMore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Left","Right","1","Left","Right","1","Left","Right","2","Right","Left","2","Right","Left","1","Left","Right","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Very uncomfortable","Very comfortable","TravelLane","Right","Very comfortable","Somewhat comfortable","Somewhat comfortable","Somewhat comfortable","Right",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"In the last week","In the last week","Somewhat agree",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,6,5,4,1,2,3,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1,5,6,3,4,2,8,7,9,10,"Somewhat comfortable","Very comfortable","Very comfortable","Somewhat uncomfortable","Very comfortable","Very comfortable","Somewhat agree","Strongly agree","Strongly agree","Somewhat agree","Somewhat disagree",100,100,NA,"WA","98037","075_099","3","1","3","0","55_64","Male",NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BachAs","No","No",NA,"Yes",NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,2,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,11,FALSE,5,FALSE,FALSE,4,3,FALSE,8,FALSE,FALSE,TRUE,FALSE,1,FALSE,7,9,FALSE,FALSE,FALSE,FALSE,FALSE,10,FALSE,FALSE,FALSE,"Enthused and confident"
2020-09-22 22:21:09,2020-09-23 07:51:49,0,NA,100,34239,1,2020-09-23 07:51:49,"R_1OpYH548xz7AGUS",NA,NA,NA,NA,NA,NA,"anonymous","EN","Accept","Yes","Yes","Able_K",FALSE,TRUE,FALSE,FALSE,FALSE,2,1,3,4,5,"1-3 days per week","1-3 days per week","4-6 days per week","Never","1-3 days per month","4-6 days per week","1-3 days per week","4-6 days per week","1-3 days per month","1-3 days per week","Never","Often","Sometimes","Yes_Avoid","Yes_AvoidAlt","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Right","Left","2","Left","Right","1","Right","Left","2","Left","Right","1","Right","Left","1","Left","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat comfortable","Somewhat comfortable","Somewhat uncomfortable","Very comfortable","Somewhat uncomfortable","Somewhat comfortable","TravelLane","Right","Very comfortable","Somewhat comfortable","Somewhat uncomfortable","Somewhat comfortable","Center",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"In the last week","In the last month","Somewhat agree",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"I share a car",2,6,1,4,5,3,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1,6,5,8,3,4,9,2,7,10,"Very comfortable","Very comfortable","Very comfortable","Somewhat uncomfortable","Somewhat comfortable","Very comfortable","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","Somewhat disagree",100,100,NA,"WA","98105","075_099","2","1","1","0","35_44","Male",NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BachAs","No","Yes",NA,"Yes",NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,5,3,1,4,2,6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,11,FALSE,5,FALSE,FALSE,4,3,FALSE,8,FALSE,FALSE,FALSE,FALSE,1,FALSE,7,9,FALSE,FALSE,FALSE,FALSE,TRUE,10,FALSE,FALSE,FALSE,"Interested but concerned"
